Regulator	Target	MI	pvalue
MAZ	C1orf86	0.542378087309192	1.698068352595783E-10
GTF2A1	FKTN	0.3800364876529517	0.0
TEF	TOR3A	0.3029027940922351	1.987589006713364E-6
IRF2	EEF2	0.2705089499903015	0.0021178727916457696
ATF4	ZNF606	0.3041512971763425	3.158407135828156E-7
ATF4	ZNF608	0.3395999330841981	0.010898789878996062
GTF3A	FAM84B	0.329710168331845	0.0021178727916457696
TFDP2	SORD	0.2625779350746478	3.158407135828156E-7
CEBPG	ATAD1	0.3382272653444255	0.0
STAT5A	GPD1L	0.3296412390745833	3.940167240132908E-4
PRRX2	HSD17B1	0.3232923608137251	0.0
STAT2	IFIT5	0.285429646326198	4.8394948048979813E-8
STAT2	IFIT1	0.32626976832228516	0.0
STAT2	IFIT3	0.2946200196740104	0.0
LMO2	PEA15	0.3668222831854258	0.0021178727916457696
E2F4	TNFRSF25	0.29646043004133066	0.0
MAZ	TRIM28	0.5341675159363463	0.0
MAZ	TRIM38	0.45662800082883287	0.0
E2F4	TNFRSF14	0.3474283754325283	1.987589006713364E-6
PPARG	GGCT	0.305893401420351	7.030614284353476E-5
RELA	LYRM7	0.40766071033325757	0.0
RELA	LYRM2	0.37461166425229475	0.0
TFDP2	SPI1	0.4713346182312801	0.0021178727916457696
ELF2	ZNF91	0.33070438478712183	0.010898789878996062
ELF2	ZNF92	0.366375715572482	0.0
ELF2	ZNF83	0.3042441463819079	3.940167240132908E-4
PPARG	GGA1	0.34142255129914634	0.0021178727916457696
ELF2	ZNF84	0.34739661257401205	3.940167240132908E-4
FOXM1	NCCRP1	0.32277983238315405	0.0
NF1	GIGYF2	0.40832721679220785	0.0
HSF1	REEP5	0.3604568647578358	0.0
ELF2	ZNF23	0.3054475905805191	0.0
ELF2	ZNF24	0.40317830771732605	0.0
SREBF1	LPGAT1	0.2701103499367168	0.0021178727916457696
DBP	VANGL2	0.30859621378612967	0.010898789878996062
ELF2	ZNF43	0.34890910350310583	0.0
AHR	EFEMP2	0.44510463960106145	7.030614284353476E-5
ATF4	C10orf57	0.330518628756366	0.0
POU2F1	MDH2	0.3251887149016032	1.205170051887805E-5
LMO2	GGA3	0.29753438848725344	3.940167240132908E-4
TFDP1	RBBP7	0.2705748646276088	1.698068352595783E-10
TFDP1	RBBP8	0.2904700596530362	0.0
TFDP1	RBBP4	0.26966105258330214	1.205170051887805E-5
CEBPA	MLLT1	0.34724824162811024	0.0021178727916457696
RB1	USP16	0.4629712753210167	0.010898789878996062
RB1	USP33	0.5050562960981398	0.0
RB1	USP37	0.425562322862254	7.030614284353476E-5
ATF4	ZNF507	0.3987706886337578	0.0021178727916457696
RB1	USP45	0.39140443204335196	1.698068352595783E-10
ATF4	ZNF514	0.3625063628155472	0.0
NR3C1	TBC1D1	0.2939791636952084	0.010898789878996062
ATF4	ZNF513	0.3021006651820283	0.0
TCF3	MORF4L2	0.2915244357967541	0.0021178727916457696
UBP1	PFDN2	0.26386302406858364	0.0021178727916457696
GTF2A1	SDHAF2	0.319250877404342	0.0021178727916457696
EGR3	CREM	0.5504791318199082	0.0
TCF3	RNASET2	0.3044088430033719	3.158407135828156E-7
TCF12	ARID1B	0.3928305273869396	0.0
CREB1	TMEM33	0.5603858818453473	0.0
FOXJ1	WRAP53	0.8753506848869964	0.0
RB1	USP9X	0.48222854053902214	0.0
STAT2	IFI44	0.34077889987669646	0.0
IRF7	STK10	0.44963265734038993	0.0
ZFP161	ZSCAN12	0.34334613488065374	3.940167240132908E-4
MAZ	THRB	0.4121344558708849	0.010898789878996062
NF1	VPS25	0.3454304713819521	0.0
NF1	VPS28	0.5760135151272276	0.0
NR2F2	KIFC3	0.3893498650014013	0.010898789878996062
NF1	VPS4A	0.4053649049096728	0.0
NR2F2	DNAAF2	0.3516033763742208	3.940167240132908E-4
NF1	VPS41	0.39284221081419174	0.0021178727916457696
NF1	VPS72	0.37004533510866033	0.0021178727916457696
PPARG	FABP5	0.27473969513365604	0.0021178727916457696
TCF3	FAM127B	0.3054720249584972	1.205170051887805E-5
RFX1	GTF2F2	0.36661512356677345	0.0
NRF1	ZMYM6NB	0.27676530445867764	0.0
GTF3A	FAM54B	0.31865370226906714	0.0
MYC	FOSL1	0.33234542424447944	0.0
FOXJ1	UCKL1.AS1	1.0770590793953299	0.0
ATF2	ATG9A	0.2713044376845292	0.0
TCF3	FAM134A	0.2944378267848489	1.698068352595783E-10
MAZ	ALKBH7	0.4768315672459971	0.0
MYB	RBKS	0.5833176821224204	1.987589006713364E-6
SREBF1	C10orf88	0.2862698786329825	0.010898789878996062
ATF4	ZNF860	0.3170261177976353	1.205170051887805E-5
IRF8	CIITA	0.30567569043479115	3.158407135828156E-7
NFIL3	BACH1	0.5776053285506713	0.0
CDC5L	C6orf226	0.36260585788351163	0.0021178727916457696
SMAD4	LARP7	0.33365393090702933	0.0
REL	PFDN5	0.38710348474612194	0.0
RUNX2	MFSD2A	0.33734390001736614	3.940167240132908E-4
DBP	PSMD14	0.3190089047265809	0.0
TP53	STRN	0.319889909911961	0.0
IRF7	SLC15A3	0.5242610476449404	0.0
PPARA	PDLIM4	0.33020815893273076	3.940167240132908E-4
DBP	SLC4A11	0.283212637324371	7.030614284353476E-5
TFDP2	SMTN	0.4150288083637272	7.131887080902288E-9
ATF4	ZNF704	0.3413262191386823	0.0021178727916457696
PPARG	HINT2	0.37834294070115604	3.940167240132908E-4
MYB	RAC1	0.41066575447715137	0.0
NF1	VPRBP	0.42526930926944684	0.0
BACH1	LOC728743	0.4509816411565413	3.158407135828156E-7
HSF1	TMOD3	0.5089404701507864	3.940167240132908E-4
MYB	RAGE	0.677552997127894	0.0
CDC5L	ZCCHC7	0.29096658667497344	7.030614284353476E-5
SREBF1	METTL4	0.28349840943903337	0.0021178727916457696
MAZ	TJP1	0.5249401526331322	0.0
CDC5L	C6orf136	0.37179175291569755	7.030614284353476E-5
RORA	EXOSC5	0.40066408634815964	3.940167240132908E-4
POU6F1	AFG3L1P	0.3002026070842669	0.0
BACH1	ADAM9	0.5535452215577444	0.0
RXRB	CCDC61	0.4354014210828199	0.0
MEIS1	SLC7A1	0.2988619401892885	1.987589006713364E-6
REST	ARAP2	0.4887350633715585	0.0
ELF1	DDX21	0.4689244840586872	0.0
ATF6	C11orf2	0.481230534557918	0.010898789878996062
RB1	LONP1	0.5292999489651491	1.987589006713364E-6
SMAD4	PRKD3	0.3587018563639689	7.030614284353476E-5
HSF2	DAPK3	0.397812654915606	0.0
NRF1	CASC1	0.29815443213662374	3.940167240132908E-4
HSF2	MNS1	0.4550534625304191	0.0
FOXJ2	OTUD7B	0.27143301357234156	7.030614284353476E-5
GTF3A	GATAD2A	0.2966827352283808	1.205170051887805E-5
EGR3	ARPC5	0.5281570071991585	3.158407135828156E-7
IRF8	MFNG	0.6070326503481054	0.0
CEBPG	ZUFSP	0.26603808740725243	0.0
ETS1	NFKBIA	0.3127234266385791	7.030614284353476E-5
TCF12	PPP1CA	0.3826923190835195	0.0
NFIL3	HSPC159	0.4111665325692061	0.0021178727916457696
E2F1	JAZF1	0.26123413851748506	4.8394948048979813E-8
NR1H3	TARS2	0.2804577159726052	0.0
GTF2A2	OBSCN	0.3217941559333897	0.0
CEBPD	GPM6B	0.36212193518188757	4.8394948048979813E-8
RXRB	CCDC43	0.4305768803226413	4.8394948048979813E-8
RXRB	CCDC47	0.4390594842713499	1.0188410115574698E-9
PBX1	LATS1	0.3286722779012869	3.940167240132908E-4
ELF1	TAOK1	0.5648271949291225	0.0
REPIN1	IWS1	0.3304167549470261	1.205170051887805E-5
TFAP2A	SGPP2	0.2751672958454739	7.030614284353476E-5
RELA	TOLLIP	0.2955599162971427	4.8394948048979813E-8
RUNX1	YIPF1	0.3358957549563671	1.987589006713364E-6
SP3	ESYT1	0.292977154215769	0.010898789878996062
SP3	ACADM	0.3473089404929067	0.010898789878996062
HMGA1	THUMPD1	0.35683917633119033	1.698068352595783E-10
NRF1	COPA	0.30909329296549787	1.0188410115574698E-9
IRF7	SLC31A2	0.38078226430473144	3.940167240132908E-4
GABPA	PRKCSH	0.37341378549880916	1.987589006713364E-6
LMO2	ZMYND11	0.33505691098579893	3.940167240132908E-4
ELF1	DDX51	0.34112603343000286	0.010898789878996062
RB1	SIRT6	0.3455480045304874	7.131887080902288E-9
RB1	SIRT7	0.35348913821141364	4.8394948048979813E-8
TCF12	NDUFB11	0.35757940119472936	3.940167240132908E-4
ELF1	DDX3X	0.6519692747811036	0.0
STAT5A	H2AFZ	0.3053891697435878	1.205170051887805E-5
RORA	AGTRAP	0.4651717229188517	0.0
STAT5B	C3AR1	0.5003935112009331	0.010898789878996062
ZHX2	PTPN1	0.3676722825758533	1.205170051887805E-5
TCF12	ADAT1	0.3839912171565899	4.8394948048979813E-8
MYB	RNMT	0.33152038003944184	1.987589006713364E-6
CEBPB	EHD1	0.44535253152632615	0.0
VDR	C7orf63	0.3627088497683754	0.0021178727916457696
TFDP2	TCHP	0.33410988764168303	3.940167240132908E-4
SP3	ACAP2	0.6235949990170199	0.0
HLF	PPP1R15A	0.4338547227314201	3.940167240132908E-4
CBFA2T2	MLLT6	0.3047063873575499	0.010898789878996062
RREB1	KIAA0182	0.27836584231648	0.0
TEF	TCP1	0.33775701250224127	0.0021178727916457696
MYB	RNF4	0.312480729724585	1.205170051887805E-5
TEF	TCN2	0.37495730189994875	1.205170051887805E-5
CDC5L	PTDSS2	0.40861957351562656	0.0
REST	MARCH6	0.3715572726706566	7.131887080902288E-9
TFAP2C	C14orf79	0.2858429805956856	7.030614284353476E-5
TCF3	PPIL1	0.30277026888279807	3.158407135828156E-7
NFE2L1	TIAL1	0.358859443927433	0.0
HLF	TMBIM1	0.4838034694471058	0.0
MYB	DNAJC16	0.41665622082843873	0.0
ATF4	KIF21A	0.3964399599982823	1.0188410115574698E-9
MYB	DNAJC27	0.35446836539628973	1.205170051887805E-5
NFE2L2	C1orf55	0.5354987398781499	7.030614284353476E-5
HSF2	MLF1	0.41392988025249894	0.0
RB1	TAX1BP1	0.4566256686349746	0.010898789878996062
TFDP2	VEGFC	0.4189026439839017	0.0
ELF1	KLHDC8B	0.455146446812164	0.0021178727916457696
NFE2L2	COX7A2	0.33881840540583535	7.131887080902288E-9
CEBPB	EID2	0.36707366377935735	0.0
TEAD1	C10orf118	0.35040800300214453	3.940167240132908E-4
PBX1	PRPF8	0.39076402661162196	1.205170051887805E-5
NR3C1	MIB1	0.48221320801253126	0.010898789878996062
POU2F1	NANS	0.307848718580157	7.030614284353476E-5
RORA	MUS81	0.4091669788021425	0.0
NF1	TRAPPC8	0.40004006041507983	1.205170051887805E-5
NF1	TRAPPC1	0.41151090541722174	1.987589006713364E-6
SREBF1	SCRIB	0.3292812966327572	0.0
ELF1	RPUSD1	0.3954227773502483	7.030614284353476E-5
ITGAL	GPSM3	0.7017977812090876	4.8394948048979813E-8
PAX6	UGT2A1	0.28416126598269664	1.205170051887805E-5
ZFP161	OPA1	0.3044028869435068	0.0021178727916457696
RREB1	KLHL18	0.27411693528110354	1.987589006713364E-6
TFAP2C	C14orf45	0.2689836801342649	0.0021178727916457696
RB1	C1GALT1	0.4559275734029394	0.0
MYB	RND1	0.3458841463335858	0.0
MYB	RND2	0.6616885305994694	0.0
ATF4	PTCH1	0.29013269971933675	0.0021178727916457696
PPARG	GLT8D1	0.3572488372788442	7.131887080902288E-9
EGR3	OSM	0.8796519950382571	0.0
GTF2A2	OCIAD2	0.2723574610294661	0.0021178727916457696
MAZ	ITSN2	0.5131255325443292	7.131887080902288E-9
MAZ	GLTSCR2	0.6010608519341111	0.0
GABPA	PRKAA1	0.5024829178042716	0.0
POU6F1	PAPSS2	0.2705390286705481	1.205170051887805E-5
MTF1	CCNT1	0.33323255872660185	0.0
TP53	USP3	0.32873550302336885	3.940167240132908E-4
FOXJ1	LDLRAD1	1.0676079054783167	0.0
HSF2	MSH3	0.3679361199809139	1.0188410115574698E-9
VDR	CNOT10	0.3390902862020714	0.0
EGR3	MBP	0.4336654646282219	3.158407135828156E-7
NRF1	CLK2	0.2637836754553781	0.010898789878996062
GABPA	ZBTB1	0.5802495815990848	0.0
GABPA	ZBTB6	0.4721124770556499	0.010898789878996062
DBP	NR2F6	0.3903086899373494	0.0
PRRX2	ZGPAT	0.3248798093013226	0.0021178727916457696
NRF1	CLMN	0.3349796217084285	0.0
SMAD4	C9orf6	0.32448070746478663	0.0
FOXJ2	HEMK1	0.3424162465381754	7.030614284353476E-5
REPIN1	IRS1	0.32888294320004785	1.0188410115574698E-9
EGR3	LIF	0.35725514160639144	3.940167240132908E-4
SP3	PPP1R2	0.4433436685782565	1.0188410115574698E-9
GABPA	SHOC2	0.6663949121856207	0.0
ATF2	GOPC	0.3307430670809045	0.010898789878996062
VDR	SESN1	0.3369529300015408	1.205170051887805E-5
VDR	SESN2	0.3235476923457961	1.698068352595783E-10
SOX9	TRA2A	0.30208853728672486	1.987589006713364E-6
IRF7	TRMT61B	0.3087131608042834	0.0
PPARA	PTGFRN	0.2945829342164273	1.205170051887805E-5
EGR3	LTK	0.30901825681806916	0.0021178727916457696
ELK1	LYRM5	0.2978067186324058	0.0
PBX1	PRR13	0.4224425620080461	1.987589006713364E-6
TCF3	UBE2N	0.3099641500947932	1.987589006713364E-6
HMGA1	VASP	0.4662510029657363	0.0
REPIN1	ISCU	0.35913489043254626	0.0
HMGA1	VASN	0.3580963346812462	0.0
RXRB	HEXDC	0.37986893998155175	1.0188410115574698E-9
GABPB2	ANKRD45	0.3135844650092013	0.0
MEIS1	SMARCA5	0.2810210157724351	0.0
MYB	RFX3	0.735149587213248	0.0
ATF2	GPC1	0.29561427658527	0.010898789878996062
ATF1	VPS11	0.3209178023660614	0.010898789878996062
NRF1	GRINA	0.31144669107768874	0.0
MTF1	HPS5	0.30975067925947436	0.0
ATF1	VPS4B	0.4676273766413266	1.698068352595783E-10
MEF2A	SYNGR2	0.3168765931515806	1.0188410115574698E-9
PPARA	CCDC53	0.26337445823269046	1.987589006713364E-6
RB1	ADRM1	0.4221842507319548	3.940167240132908E-4
GTF3A	PDZD11	0.33046068788801464	0.0
SP3	PPP2R4	0.5229475908349747	0.0
VDR	SETD6	0.33515954466040576	0.010898789878996062
GABPB2	ANKRD11	0.27904021830064424	1.0188410115574698E-9
EGR3	MSN	0.6252068149135656	0.0
STAT3	FNIP1	0.3815114523865773	7.030614284353476E-5
TFAP4	ZDHHC13	0.34118401177651264	0.0
MEIS1	GPBP1L1	0.35550685178381936	3.158407135828156E-7
TP53	PCBD1	0.3016756673400731	3.158407135828156E-7
BACH1	GPCPD1	0.5264647521091358	0.0
NRF1	CAPSL	0.32473006292372236	0.0
SP3	CCDC117	0.40244803808518625	0.0
ESRRA	OGFR	0.3799414204688726	0.0
PPARG	SSBP4	0.4248171029627828	0.0
STAT5B	AQP9	0.7102581841766801	0.0
CEBPA	PAPOLA	0.3856073912293643	1.0188410115574698E-9
TP53	WDR45L	0.2478858352251479	0.010898789878996062
PBX1	SLC30A9	0.37690982064463935	7.030614284353476E-5
BACH1	ADCK2	0.4506534333373489	1.205170051887805E-5
BACH1	ADCK3	0.42256858148983556	0.0021178727916457696
BACH1	ADCK4	0.49157085378183735	0.0021178727916457696
CEBPB	EMP3	0.4469137921162097	0.0
STAT5B	ATP6V1B2	0.6410285202779609	0.0
ATF2	GNAQ	0.4127822188034919	0.0
MTF1	CD151	0.3234033663584618	0.0
EGR3	LBR	0.5292670933323722	0.0
CEBPA	ZBTB45	0.3572424863447932	0.010898789878996062
CEBPA	ZBTB47	0.3297654194519826	0.0
CEBPA	ZBTB42	0.3325400847217966	3.940167240132908E-4
STAT5A	TNFRSF1B	0.40762716111524033	3.940167240132908E-4
STAT5A	TNFRSF14	0.39220270510652433	0.0
CEBPA	ZBTB7A	0.4397394723905499	0.0
SRF	ARID1B	0.3448089667610838	0.010898789878996062
STAT5B	APOD	0.34422080096329866	0.0
FOXC1	PABPC4	0.2639668960482219	1.698068352595783E-10
REST	TBC1D22A	0.38169423297583177	1.205170051887805E-5
ARNT	ARFGEF1	0.35068878783977464	1.205170051887805E-5
SRF	ARID5A	0.44755879621305467	1.205170051887805E-5
REL	DIABLO	0.37343864515427855	0.0
DBP	SLC35B2	0.3705826473680389	1.987589006713364E-6
SRF	ARID3B	0.39892617852089296	7.030614284353476E-5
TEAD1	CUEDC2	0.339930701349294	7.030614284353476E-5
SMAD4	PRDM2	0.3499156024702331	4.8394948048979813E-8
SMAD1	ARFRP1	0.37640871271141113	1.0188410115574698E-9
GABPB2	POLR3GL	0.30428395051510493	0.0
FOXJ1	DCTN6	0.4001744243765066	1.0188410115574698E-9
DBP	SCFD1	0.39186144196206174	0.0
HSF2	TMEM237	0.390539708282991	0.0021178727916457696
HSF2	TMEM231	0.3860006405937696	1.987589006713364E-6
NF1	PRRC2C	0.5630470615685104	0.0
FOXJ1	ITPRIP	0.419661617637125	3.940167240132908E-4
REPIN1	PICALM	0.5467714805429781	0.0
FOXJ2	C20orf112	0.2554587235473656	4.8394948048979813E-8
HSF1	PPHLN1	0.3819014004586194	0.0
TFCP2	KIAA1609	0.2963254208825444	0.0
SPI1	RGS19	0.8447337356890939	0.0
CEBPG	MAPK6	0.35315744892165885	0.0
SPI1	RGS10	0.4549776873834876	0.0
TCF12	ATP8B1	0.4726547109232877	0.010898789878996062
TP53	LOC440434	0.27697899228234374	4.8394948048979813E-8
EGR3	HCK	0.7629621811684051	0.0
TCF4	TTC28	0.362423868501263	0.0
MAX	PSTPIP2	0.28822364999913896	1.698068352595783E-10
STAT1	TNFSF10	0.3115894348078917	0.0
TP53	TTC23	0.2776272371380113	1.698068352595783E-10
ATF6	TJAP1	0.36972442773303665	0.0
GABPA	MOBKL1A	0.44853169864747783	0.010898789878996062
SMAD1	KDM5B	0.3523205779443702	3.158407135828156E-7
MYB	XPNPEP3	0.5657798254608202	0.0
TFAP2C	FHL2	0.3002635496697878	0.0
TCF12	SIRT7	0.3446080324905748	0.0
HMGA1	USP2	0.40337236428060386	7.131887080902288E-9
ELF1	CC2D1A	0.3842228997850224	3.940167240132908E-4
SPI1	MOBKL2A	0.8665174312990737	0.0
HSF2	FAM92B	0.39900247451358356	7.030614284353476E-5
HLF	BCL2L1	0.33048659267869523	0.0
POU6F1	CFTR	0.27243702861957125	0.0
MTF1	EEFSEC	0.3092205060480392	7.030614284353476E-5
SP3	ZBTB1	0.5441378331454796	0.0
FOXJ2	ZRANB1	0.34577409346154386	1.698068352595783E-10
PPARA	TANC2	0.38678324291962735	7.131887080902288E-9
NR3C1	MTDH	0.4448836321171818	1.205170051887805E-5
BACH1	ABHD13	0.5783385344102242	0.0
ELF1	YME1L1	0.5831100035126502	0.0
NR3C1	MTG1	0.3645549015879759	0.0
FOXJ1	UBXN11	0.9670878434901314	0.0
FOXJ1	UBXN10	1.1455822833059752	0.0
HSF2	FAM8A1	0.25499361026015505	7.030614284353476E-5
ZNF384	DMD	0.3106546627178822	3.940167240132908E-4
DBP	SLC33A1	0.387230876359526	7.131887080902288E-9
ZNF238	BRP44L	0.24714004473756956	0.010898789878996062
TEF	HNRNPH3	0.33518378171056024	1.205170051887805E-5
HSF2	GRAMD1C	0.38431383391383234	0.0
RELA	ANKRD46	0.27558165163134485	1.987589006713364E-6
VDR	C17orf108	0.31937454666814713	0.010898789878996062
ZNF384	DST	0.29743242096317607	0.010898789878996062
RELA	ANKRD56	0.3889142545789668	1.205170051887805E-5
RELA	ANKRD26	0.5023510058352159	0.0
HMGA1	UTRN	0.3572404266818304	3.158407135828156E-7
RELA	ANKRD32	0.3773141930812015	0.0
EGR3	IL8	0.8097128214386612	0.0
SP3	PPP6R3	0.4711050779510666	1.205170051887805E-5
RUNX1	GDPD3	0.32637665385843107	7.131887080902288E-9
IRF8	SH2B3	0.5077126318851328	0.0
ITGAL	PSME2	0.3049985835052283	7.030614284353476E-5
RUNX2	MPRIP	0.2904159446138033	7.131887080902288E-9
POU6F1	CCT4	0.2983129399799873	0.0
POU6F1	CCT5	0.2816374390450199	7.030614284353476E-5
POU6F1	CCT7	0.298561429612502	0.0
POU6F1	CCT8	0.2747490527608688	0.0
ATF1	C14orf129	0.44196406309489333	0.0
POU6F1	CCT2	0.26011633586796523	7.030614284353476E-5
POU6F1	CCT3	0.25341349553780557	1.0188410115574698E-9
EGR3	FOS	0.6817347575540289	0.0
HSF2	FAM81B	0.4333534855047272	0.0
CBFA2T2	CDC42BPB	0.3417359793448045	0.0
CEBPA	KDM2B	0.335622348036036	3.158407135828156E-7
BACH1	ST6GALNAC6	0.5075294262995806	0.0
ATF1	LACTB2	0.338193787422454	0.0
ATF1	C14orf169	0.3492250842985023	0.0
RELA	TFIP11	0.36136612964130926	0.0
RFX1	TNRC18	0.31438727139207456	1.205170051887805E-5
HSF2	FAM83A	0.3356822166632722	7.131887080902288E-9
HSF2	MDM1	0.4670786681050695	0.0
NFE2L1	NFIX	0.37289258889979526	0.0
NFE2L1	NFIC	0.328878393471388	0.0
GABPA	ACBD5	0.40230277895672956	0.0021178727916457696
POU6F1	CD97	0.2989787415617827	0.010898789878996062
EGR3	FYB	0.7651983450577754	0.0
RORA	FRMD4B	0.4655738471654074	0.0
MAF	LOC100506668	0.3158199346973513	7.030614284353476E-5
RELA	CUL4A	0.3897796344162113	0.0
RXRA	AXIN1	0.23432539676511574	1.205170051887805E-5
RREB1	MYO1E	0.2904045124710556	0.0
RREB1	MYO10	0.3095465252854581	1.205170051887805E-5
NR2F2	TXNRD3	0.32416922530929115	7.131887080902288E-9
RREB1	MYO5B	0.2853899560426662	0.0
TFAP4	CLINT1	0.3467056722373297	4.8394948048979813E-8
NRF1	CALM3	0.27066150531766636	0.0021178727916457696
RUNX2	RBM47	0.4291273813993084	7.030614284353476E-5
TP53	C18orf21	0.32165017504730536	7.131887080902288E-9
REL	ABCA12	0.39334548056128166	0.0
PCBP1	ANAPC5	0.3405502469461443	7.131887080902288E-9
EGR3	FGR	0.8466241137673438	0.0
MEIS1	C2orf68	0.2933175529131458	0.0021178727916457696
RREB1	TSTD1	0.32394008779409794	0.0
SMAD4	ABHD16A	0.2620306913239225	4.8394948048979813E-8
HSF2	FAM76A	0.3127484651820272	7.030614284353476E-5
FOXJ1	AZIN1	0.36894781679331035	0.0
RELA	DYNLRB1	0.31658132637198316	1.0188410115574698E-9
HSF2	TMEM104	0.28403966230785005	1.205170051887805E-5
PCBP1	ANAPC1	0.38410426794981944	7.030614284353476E-5
GABPA	ACAP2	0.6710982389774685	0.0
REPIN1	IQCE	0.4553604499327764	1.987589006713364E-6
ESRRA	NARFL	0.3912108808239206	0.0
MAF	WBP5	0.3125051308176814	1.205170051887805E-5
TFAP2C	TTC29	0.29526544268753463	7.030614284353476E-5
TFAP2C	TTC25	0.2959671932756102	4.8394948048979813E-8
MAZ	POC1A	0.39578960120519174	0.0
TFAP2C	TTC27	0.2755022406840422	7.131887080902288E-9
HSF2	MCM9	0.37023764814483084	0.0
HSF2	TMEM14B	0.32849869324061787	0.0
MAX	STON2	0.3281270281799172	0.0
HSF2	TMEM138	0.39291891526465494	1.698068352595783E-10
HSF2	TMEM139	0.31055531640012	0.0
HSF2	TMEM190	0.378496550304756	0.0021178727916457696
PAX6	ACPL2	0.32462256244706955	1.0188410115574698E-9
HSF2	TMEM178	0.3153067821627299	4.8394948048979813E-8
STAT5A	PSMB8	0.3227544767886122	0.0
STAT5A	PSMB9	0.3202642319756863	7.030614284353476E-5
MAX	STOX2	0.3507047211251239	0.0021178727916457696
STAT5A	PSME1	0.36573745558919474	7.030614284353476E-5
STAT5A	PSME2	0.31603144514438997	7.030614284353476E-5
ESRRA	RNF215	0.3243143401563347	7.131887080902288E-9
NFE2L1	NEK8	0.36285356021613113	0.0
TFAP2C	FDXR	0.31092171618356906	1.987589006713364E-6
ZFP161	OXR1	0.3250382537162175	7.030614284353476E-5
ELF2	ANKRD49	0.33713173747554487	0.0
ELF1	XRCC5	0.5345854301064918	0.0
ELF2	ANKRD12	0.39316687232617	0.0
NFIL3	MAPK1IP1L	0.4971475354804795	1.987589006713364E-6
FOXA1	CIAPIN1	0.2824558845472444	7.131887080902288E-9
EGR3	GCA	0.7644367143126312	0.0
MEF2A	CAMSAP1L1	0.4803686049315489	1.205170051887805E-5
PBX1	LAMA3	0.36648427472761813	0.0
ZNF384	FXN	0.3230713671567367	0.0
RELA	YKT6	0.41739710603789565	0.0
ATF6	DUSP28	0.33428746355186506	0.0
RELA	SREK1	0.3299629277635097	0.0
FOXA1	PFDN5	0.2990887522068097	1.987589006713364E-6
POU6F1	CDH3	0.2972744514498969	1.698068352595783E-10
ETS2	ANKRD57	0.3356879014662831	0.0
TCF4	PCDH7	0.3356444463842271	0.0
POU2F1	MTX3	0.3367745864080169	0.0021178727916457696
ATF4	EIF4H	0.3448754032094033	0.0
HSF2	FAM63A	0.3050926939722776	1.205170051887805E-5
MAF	LAMTOR3	0.3121957846683729	3.158407135828156E-7
ETS2	ANKRD35	0.2848833765138809	1.205170051887805E-5
FOXQ1	PPP1R13L	0.2732292240332378	0.0021178727916457696
HSF2	FAM60A	0.3053427148008473	0.0021178727916457696
FOXQ1	PPP1R14B	0.290595423253255	0.0
UBP1	ROCK2	0.3582079932225813	7.131887080902288E-9
NF1	ZDHHC12	0.41664210959137427	0.0
PPARA	BRK1	0.3378500438718932	0.0
FOXJ2	CCDC103	0.33172826805026645	1.0188410115574698E-9
FOXJ2	CCDC113	0.33408137305431473	0.0
TFDP2	CDK5RAP2	0.39302521248951594	0.0
FOXJ2	CCDC125	0.3058935037296591	0.0
NFIL3	LPCAT1	0.5522608845127935	0.010898789878996062
MYB	RPN2	0.31153425785622807	1.698068352595783E-10
NF1	SGK196	0.4328559803348327	0.0
RUNX1	PGAP1	0.3633016613065733	1.987589006713364E-6
MYB	TPPP3	0.6818368645875942	0.0
NRF1	CD81	0.2981833471670539	1.987589006713364E-6
RREB1	PCBD1	0.31133867511690555	0.0021178727916457696
RUNX2	SRGAP1	0.3515093892731219	0.0
NRF1	CD59	0.30068051313273086	1.205170051887805E-5
REL	CSNK2A1	0.4489376019113587	0.0
SREBF1	RNF138	0.3165383092251944	0.0
MAFG	CNOT10	0.31523025959574796	7.030614284353476E-5
XBP1	TGM2	0.3238283976069673	0.0
GTF2A1	P2RY1	0.39829542925316586	0.0
HSF2	SUPV3L1	0.29714200875259217	0.0021178727916457696
MYB	RORC	0.348451214537662	0.0
ATF2	NUDT16P1	0.2526250106616408	3.940167240132908E-4
GABPB2	TUBA4A	0.2869013775426393	7.030614284353476E-5
BACH1	SIRT1	0.48615356890646694	4.8394948048979813E-8
BACH1	SIRT3	0.5083677555356595	0.0
BACH1	SIRT5	0.44040603525885275	1.987589006713364E-6
ZNF384	SEC22C	0.3220408393224515	4.8394948048979813E-8
RUNX1	S100P	0.397711948239723	0.0
ZNF384	SEC22B	0.30525214249821225	1.698068352595783E-10
RUNX2	DNAH2	0.38713906011984994	7.030614284353476E-5
NRF1	CBX7	0.3182508624076342	4.8394948048979813E-8
NRF1	CBY1	0.34073323506022535	0.0
MYB	CHMP4B	0.39987763057780534	1.0188410115574698E-9
MYB	CHMP1B	0.4057647303456495	1.987589006713364E-6
MYB	RPA3	0.36302598749777126	0.0
MYB	RPGR	0.6352499017304151	0.0
TFAP4	TP53I13	0.39767622229516547	0.0
TFCP2	KIAA1279	0.25976962383368596	7.131887080902288E-9
IRF8	MAFB	0.3430887408960297	1.698068352595783E-10
TCF12	SLC2A13	0.4319509034708766	3.158407135828156E-7
TCF12	SLC2A10	0.3062942283565634	0.0
RUNX2	CHCHD10	0.38827930022664336	0.0
TP53	ULK2	0.28614893747548653	7.030614284353476E-5
MAZ	VARS	0.40462423956534904	1.205170051887805E-5
